time,0
2018-03-28 15:56:00,40548752.63229799
2018-03-28 15:58:00,39314151.92123741
2018-03-28 16:00:00,-2691446.752612531
2018-03-28 16:02:00,55139304.973092884
2018-03-28 16:04:00,46387160.15642917
2018-03-28 16:06:00,3263949.9659274817
2018-03-28 16:08:00,-16392811.60938853
2018-03-28 16:10:00,26207643.58730188
2018-03-28 16:12:00,-11816507.498059094
2018-03-28 16:14:00,-1928693.789796114
2018-03-28 16:16:00,-675289.5430891216
2018-03-28 16:18:00,-4166382.757666111
2018-03-28 16:20:00,39056774.87326145
2018-03-28 16:22:00,-57440414.48684028
2018-03-28 16:24:00,46745955.95247078
2018-03-28 16:26:00,30461999.58778882
2018-03-28 16:28:00,-41324126.83815065
2018-03-28 16:30:00,-26173191.347839177
2018-03-28 16:32:00,-13544305.225646734
2018-03-28 16:34:00,17537973.50856453
2018-03-28 16:36:00,-29957051.17650819
2018-03-28 16:38:00,-8071217.6423844695
2018-03-28 16:40:00,-23446942.034578472
2018-03-28 16:42:00,27710558.95462039
2018-03-28 16:44:00,-45705902.64164019
2018-03-28 16:46:00,-13543048.949726015
2018-03-28 16:48:00,59590805.95191112
2018-03-28 16:50:00,-20461365.35643807
2018-03-28 16:52:00,18733576.18108809
2018-03-28 16:54:00,-18777820.35798183
2018-03-28 16:56:00,35892421.62247604
2018-03-28 16:58:00,-16016617.495103449
2018-03-28 17:00:00,15078457.141013682
2018-03-28 17:02:00,35780912.24567896
2018-03-28 17:04:00,6321600.337815076
2018-03-28 17:06:00,24636949.56677586
2018-03-28 17:08:00,16022346.795722187
2018-03-28 17:10:00,1471982.248797834
2018-03-28 17:12:00,723160.486626029
2018-03-28 17:14:00,3001814.3430315554
2018-03-28 17:16:00,21864131.895125598
2018-03-28 17:18:00,6205759.68402487
2018-03-28 17:20:00,16560088.59278369
2018-03-28 17:22:00,12716909.941463023
2018-03-28 17:24:00,3955545.88199538
2018-03-28 17:26:00,7369237.461364061
2018-03-28 17:28:00,670694.9012141824
2018-03-28 17:30:00,2311421.7566950917
2018-03-28 17:32:00,12231064.434535205
2018-03-28 17:34:00,-30635200.73156184
2018-03-28 17:36:00,10592051.521473616
2018-03-28 17:38:00,9822919.539807796
2018-03-28 17:40:00,22380558.073916763
2018-03-28 17:42:00,-8815102.370159745
2018-03-28 17:44:00,9775646.806659132
2018-03-28 17:46:00,2766004.466504395
2018-03-28 17:48:00,-9395954.201354086
2018-03-28 17:50:00,4262155.880470991
2018-03-28 17:52:00,-4675326.891993284
2018-03-28 17:54:00,-30766122.667054832
2018-03-28 17:56:00,-1710236.1462021768
2018-03-28 17:58:00,23664774.05306679
2018-03-28 18:00:00,-8303820.770852208
2018-03-28 18:02:00,-18929215.04261583
2018-03-28 18:04:00,-15603706.562719434
2018-03-28 18:06:00,55199275.11482048
2018-03-28 18:08:00,-27477836.53879571
2018-03-28 18:10:00,-35984023.21665165
2018-03-28 18:12:00,25951115.365986735
2018-03-28 18:14:00,16142.141957223415
2018-03-28 18:16:00,-20778134.305277884
2018-03-28 18:18:00,-13791600.483933747
2018-03-28 18:20:00,3898678.5052532256
2018-03-28 18:22:00,-12185734.975116909
2018-03-28 18:24:00,15006325.139300764
2018-03-28 18:26:00,48948988.11112273
2018-03-28 18:28:00,8754017.987539649
2018-03-28 18:30:00,9513812.135596395
2018-03-28 18:32:00,182458.65579909086
2018-03-28 18:34:00,-44278240.49772617
2018-03-28 18:36:00,19414089.823341608
2018-03-28 18:38:00,29955051.702811778
2018-03-28 18:40:00,-6135843.10965243
2018-03-28 18:42:00,-6243121.4245764315
2018-03-28 18:44:00,-9080832.583979309
2018-03-28 18:46:00,5243171.995824933
2018-03-28 18:48:00,14740874.894204617
2018-03-28 18:50:00,-11817060.252027392
2018-03-28 18:52:00,-4339661.564928502
2018-03-28 18:54:00,-13814841.811310828
2018-03-28 18:56:00,-4769998.174488395
2018-03-28 18:58:00,12324435.084565789
2018-03-28 19:00:00,-249901.28876006603
2018-03-28 19:02:00,11122417.126758695
2018-03-28 19:04:00,4675063.42383635
2018-03-28 19:06:00,6479008.19271633
2018-03-28 19:08:00,17004471.14165187
2018-03-28 19:10:00,-25983753.036687464
2018-03-28 19:12:00,2425152.4170413017
2018-03-28 19:14:00,-14547120.111560553
2018-03-28 19:16:00,25418859.121768564
2018-03-28 19:18:00,17057874.551738173
2018-03-28 19:20:00,-25064162.47947842
2018-03-28 19:22:00,6500446.90105629
2018-03-28 19:24:00,-14348504.378204107
2018-03-28 19:26:00,19741448.524221748
2018-03-28 19:28:00,7352771.108582139
2018-03-28 19:30:00,-1880902.3365986943
2018-03-28 19:32:00,10662979.322054863
2018-03-28 19:34:00,-15822353.054861873
2018-03-28 19:36:00,-18663128.88876307
2018-03-28 19:38:00,-1975271.344708532
2018-03-28 19:40:00,-5913376.1479359865
2018-03-28 19:42:00,5982691.398970902
2018-03-28 19:44:00,-9464523.062568188
2018-03-28 19:46:00,-21591394.589352906
2018-03-28 19:48:00,33100641.02246523
2018-03-28 19:50:00,-10704285.807820827
2018-03-28 19:52:00,16881368.898715824
2018-03-28 19:54:00,-12384135.32192266
2018-03-28 19:56:00,-2049009.6498817205
2018-03-28 19:58:00,53656145.16162464
2018-03-28 20:00:00,3535436.78630659
2018-03-28 20:02:00,-11268038.834886879
2018-03-28 20:04:00,-4920600.843918294
2018-03-28 20:06:00,16440008.881992668
2018-03-28 20:08:00,19449584.592193693
2018-03-28 20:10:00,3402833.3195049167
2018-03-28 20:12:00,-320288.55327388644
